,address,metro,mt_dist,parking,rooms,floor_bld,floor,square,price_p_m,price,lat,lng
6905,"Москва, Варшавское шоссе, 141к12, Чертаново Южное, Москва",Аннино,735.0,False,1.0,26.0,3.0,38.0,1184.0,45000.0,55.5879025,37.6014721
6906,"Москва, Нарвская улица, 1Ак1, Войковский, Москва",Балтийская,933.0,False,2.0,17.0,12.0,65.0,846.0,55000.0,55.8317908,37.5036421
6907,"Москва, поселение Внуковское, улица Бориса Пастернака, 25, Москва",Переделкино,3100.0,False,2.0,17.0,16.0,61.0,902.0,55000.0,55.63672709999999,37.3200175
6908,"Москва, Ходынский бульвар, 9, Хорошёвский, Москва",ЦСКА,365.0,False,4.0,6.0,2.0,120.0,1667.0,199990.0,55.7842944,37.5281734
6909,"Москва, улица Красного Маяка, 7к1, Чертаново Центральное, Москва",Пражская,835.0,False,2.0,14.0,3.0,40.0,1350.0,54000.0,55.612178,37.5906829
6910,"Москва, Матвеевская улица, 1, Очаково-Матвеевское, Москва",Раменки,2300.0,False,3.0,9.0,3.0,60.0,1000.0,60000.0,55.702303,37.4629649
6911,"Москва, улица Бестужевых, 27А, Отрадное, Москва",Отрадное,922.0,False,2.0,9.0,7.0,48.5,887.0,43000.0,55.8697347,37.6136787
6912,"Москва, Фестивальная улица, 24, Ховрино, Москва",Речной вокзал,1600.0,False,2.0,9.0,1.0,46.0,870.0,40000.0,55.8608977,37.5009559
6913,"Москва, улица Ватутина, 11, Фили-Давыдково, Москва",Кунцевская,1200.0,False,2.0,24.0,8.0,75.0,1133.0,85000.0,55.7206501,37.4536794
6914,"Москва, Машкова улица, 17, Басманный, Москва",Красные ворота,545.0,False,4.0,5.0,3.0,176.0,1193.0,210000.0,55.7644502,37.6529554
6915,"Москва, 1-й Красногвардейский проезд, 15, Пресненский, Москва",Деловой центр,154.0,False,2.0,75.0,58.0,79.0,3924.0,310000.0,55.75042639999999,37.5391235
6916,"Москва, поселение Московский, Саларьевская улица, 11, Москва",Саларьево,928.0,True,1.0,25.0,24.0,39.4,1396.0,55000.0,55.616055,37.4146285
6917,"Москва, поселение Московский, Саларьевская улица, 14к3, Москва",Саларьево,917.0,True,1.0,15.0,3.0,35.5,1127.0,40000.0,55.6190006,37.4162212
6918,"Москва, Бобруйская улица, 34, Кунцево, Москва",Молодежная,1300.0,True,2.0,5.0,3.0,45.0,867.0,39000.0,55.739711,37.395921
6919,"Москва, Ленинский проспект, 126, Проспект Вернадского, Москва",Проспект Вернадского,1100.0,True,3.0,11.0,2.0,100.0,1500.0,150000.0,55.6676619,37.5102207
6920,"Москва, улица Касаткина, 21, Алексеевский, Москва",ВДНХ,1700.0,False,1.0,8.0,4.0,31.0,839.0,26000.0,55.82267299999999,37.667657
6921,"Москва, 6-я Радиальная улица, 3к6, Бирюлёво Восточное, Москва",Царицыно,1700.0,False,1.0,11.0,10.0,45.0,1000.0,45000.0,55.6091766,37.66674100000001
6922,"Москва, проспект 60-летия Октября, 25к1, Академический, Москва",Академическая,385.0,False,2.0,4.0,1.0,38.0,1316.0,50000.0,55.690723,37.576006
6923,"Москва, Пятницкое шоссе, 15к3, Митино, Москва",Волоколамская,677.0,False,1.0,22.0,13.0,42.0,833.0,35000.0,55.8429544,37.3797496
6924,"Москва, проезд Якушкина, 1, Отрадное, Москва",Отрадное,594.0,False,2.0,12.0,4.0,56.0,750.0,42000.0,55.8586112,37.6091133
6925,"Москва, проспект Мира, 182, Алексеевский, Москва",ВДНХ,673.0,False,1.0,9.0,3.0,36.0,889.0,32000.0,55.8261236,37.6477683
6926,"Москва, Солнцевский проспект, 12, Солнцево, Москва",Румянцево,3100.0,True,3.0,17.0,12.0,80.0,813.0,65000.0,55.650979,37.4037939
6927,"Москва, проезд Серебрякова, 9к2, Свиблово, Москва",Ботанический сад,742.0,False,1.0,12.0,5.0,38.0,1368.0,52000.0,55.84703330000001,37.6482598
6928,"Москва, улица Гарибальди, 6к1, Ломоносовский, Москва",Новые Черемушки,1300.0,True,2.0,14.0,11.0,83.0,1613.0,133900.0,55.6763901,37.5343225
6929,"Москва, улица Паршина, 10, Хорошёво-Мнёвники, Москва",Щукинская,2100.0,False,1.0,20.0,12.0,45.1,1377.0,62100.0,55.789723,37.4576481
6930,"Московская область, Ленинский городской округ, рабочий посёлок Дрожжино, Новое шоссе, 6к2, Москва",Улица Скобелевская,3400.0,False,2.0,17.0,16.0,62.0,565.0,35000.0,55.5262717,37.59092800000001
6931,"Москва, бульвар Матроса Железняка, 13А, Коптево, Москва",Коптево,1200.0,True,3.0,12.0,4.0,64.1,1170.0,75000.0,55.830012,37.524043
6932,"Москва, Щёлковское шоссе, 100к1, Северное Измайлово, Москва",Щелковская,2200.0,False,1.0,5.0,1.0,50.0,458.0,22899.0,55.812362,37.8320614
6933,"Москва, улица Ватутина, 7к3, Фили-Давыдково, Москва",Кунцевская,1300.0,False,1.0,9.0,4.0,31.0,1000.0,31000.0,55.7216057,37.4556354
6934,"Москва, улица Павла Корчагина, 16, Алексеевский, Москва",ВДНХ,1400.0,True,1.0,9.0,1.0,29.4,1221.0,35900.0,55.817635,37.6618204
6935,"Москва, Окская улица, 5к1, Рязанский, Москва",Кузьминки,1100.0,False,2.0,23.0,6.0,53.0,849.0,45000.0,55.7131941,37.7565342
6936,"Москва, улица Народного Ополчения, 11, Хорошёво-Мнёвники, Москва",Хорошево,2100.0,False,1.0,24.0,3.0,35.0,1286.0,45000.0,55.7723397,37.4742695
6937,"Москва, Шелепихинская набережная, 22, Пресненский, Москва",Шелепиха,490.0,False,1.0,12.0,8.0,35.0,1200.0,42000.0,55.757718,37.5184039
6938,"Москва, Амурская улица, 1Ак3, Гольяново, Москва",Локомотив,1000.0,True,3.0,35.0,15.0,70.0,1329.0,93000.0,55.8109671,37.77217230000001
6939,"Москва, Авиационная улица, 77к2, Щукино, Москва",Щукинская,811.0,False,2.0,30.0,25.0,80.0,1875.0,150000.0,55.80801,37.4505999
6940,"Москва, Давыдковская улица, 3, Фили-Давыдково, Москва",Славянский бульвар,557.0,False,2.0,32.0,16.0,70.0,1500.0,105000.0,55.7274275,37.4798457
6941,"Москва, улица Соловьиная Роща, 8, Куркино, Москва",Планерная,4100.0,False,3.0,20.0,15.0,95.0,684.0,65000.0,55.8915944,37.400973
6942,"Москва, улица Поляны, 5Ак1, Южное Бутово, Москва",Улица Скобелевская,797.0,False,1.0,16.0,3.0,40.4,1411.0,57000.0,55.55452769999999,37.5560844
6943,"Москва, улица Римского-Корсакова, 11к8, Отрадное, Москва",Бибирево,885.0,True,2.0,20.0,4.0,69.5,849.0,59000.0,55.8753505,37.6031626
6944,"Москва, Пресненская набережная, 10, Пресненский, Москва",Деловой центр,309.0,False,2.0,22.0,14.0,55.0,3636.0,200000.0,55.7471126,37.5357999
6945,"Москва, проспект Андропова, 21, Нагатинский Затон, Москва",Коломенская,224.0,False,2.0,17.0,9.0,42.0,1071.0,45000.0,55.679106,37.6653661
6946,"Москва, поселение Внуковское, улица Авиаконструктора Петлякова, 7, Москва",,,True,1.0,17.0,7.0,37.5,915.0,34300.0,55.6224582,37.3014034
6947,"Москва, улица Пестеля, 6, Отрадное, Москва",Отрадное,678.0,True,3.0,17.0,8.0,71.6,908.0,65000.0,55.8647183,37.6153651
6948,"Москва, Староконюшенный переулок, 30, Арбат, Москва",Кропоткинская,655.0,False,2.0,12.0,1.0,40.0,1875.0,75000.0,55.7489376,37.5947788
6949,"Москва, Беговая аллея, 5к2, Беговой, Москва",Динамо,930.0,False,1.0,12.0,2.0,40.0,1250.0,50000.0,55.7825201,37.5636382
6950,"Москва, 1-й Красногвардейский проезд, 15, Пресненский, Москва",Деловой центр,154.0,False,1.0,75.0,58.0,64.3,3888.0,250000.0,55.75042639999999,37.5391235
6951,"Москва, улица Лобачевского, 98, Раменки, Москва",Проспект Вернадского,1700.0,False,2.0,22.0,18.0,52.0,827.0,43000.0,55.683308,37.481255
6952,"Москва, улица Гарибальди, 4к5, Ломоносовский, Москва",Новые Черемушки,1400.0,False,2.0,9.0,7.0,37.0,1216.0,45000.0,55.676993,37.5343971
6953,"Москва, Пятницкое шоссе, 12к1, Митино, Москва",Волоколамская,617.0,False,4.0,18.0,5.0,103.0,971.0,100000.0,55.83965019999999,37.38764949999999
6954,"Москва, Славянский бульвар, 1, Фили-Давыдково, Москва",Славянский бульвар,416.0,True,3.0,12.0,12.0,61.4,1547.0,95000.0,55.7269583,37.476262
6955,"Москва, Новочерёмушкинская улица, 49, Черёмушки, Москва",Профсоюзная,719.0,True,3.0,17.0,10.0,80.0,875.0,69990.0,55.6727676,37.5703491
6956,"Москва, Минусинская улица, 11, Лосиноостровский, Москва",Бабушкинская,1600.0,True,1.0,5.0,3.0,18.0,1667.0,30000.0,55.8746394,37.6892428
6957,"Москва, Сколковское шоссе, 13, Можайский, Москва",Кунцевская,3200.0,False,2.0,17.0,4.0,52.0,827.0,43000.0,55.711029,37.4072841
6958,"москва,ул.георгиевская,д.7, Москва",Саларьево,4400.0,True,2.0,14.0,2.0,67.0,597.0,40000.0,55.591651,37.379582
6959,"Москва, улица Остоженка, 25, Хамовники, Москва",Парк культуры,567.0,True,4.0,5.0,2.0,220.0,1364.0,300000.0,55.7397723,37.5967389
6960,"Москва, улица Лавриненко, 13к2, Некрасовка, Москва",,,False,1.0,17.0,15.0,38.0,789.0,30000.0,55.7032793,37.9508301
6961,"Москва, Зеленоград, к1420, Зеленоград, Москва",,,False,1.0,14.0,5.0,41.0,561.0,23000.0,55.989028,37.145562
6962,"Москва, улица Верхние Поля, 35к4, Люблино, Москва",Люблино,826.0,False,1.0,17.0,2.0,38.0,921.0,35000.0,55.6684065,37.7581531
6963,"Москва, Кропоткинский переулок, 20с1, Хамовники, Москва",Парк культуры,688.0,False,2.0,5.0,4.0,43.0,1581.0,68000.0,55.7408139,37.588489
6964,"Москва, Берингов проезд, 3, Свиблово, Москва",Свиблово,376.0,False,2.0,17.0,9.0,57.0,789.0,45000.0,55.856258,37.659133
6965,"Москва, проспект Мира, 188Бк1, Ростокино, Москва",Ростокино,840.0,True,2.0,58.0,20.0,60.0,1500.0,90000.0,55.8448991,37.6598303
6966,"Москва, 3-я Хорошёвская улица, 27к1, Хорошёво-Мнёвники, Москва",Зорге,638.0,True,2.0,22.0,19.0,46.0,1522.0,70000.0,55.78713089999999,37.4940394
6967,"Москва, Севанская улица, 5к1, Царицыно, Москва",Царицыно,441.0,False,2.0,16.0,14.0,53.0,1000.0,53000.0,55.62012600000001,37.662743
6968,"Москва, улица Хамовнический Вал, 36, Хамовники, Москва",Лужники,230.0,True,3.0,8.0,3.0,116.0,2155.0,250000.0,55.722556,37.5585511
6969,"Москва, Бибиревская улица, 19, Алтуфьевский, Москва",Бибирево,195.0,False,1.0,12.0,1.0,39.0,846.0,33000.0,55.882814,37.6004289
6970,"Москва, шоссе Энтузиастов, 3к1, Лефортово, Москва",Римская,614.0,True,2.0,13.0,4.0,46.2,1766.0,81600.0,55.74813529999999,37.6938117
6971,"Москва, шоссе Энтузиастов, 3к1, Лефортово, Москва",Римская,614.0,True,1.0,8.0,7.0,39.1,1818.0,71100.0,55.74813529999999,37.6938117
6972,"Москва, Алтуфьевское шоссе, 26А, Отрадное, Москва",Отрадное,1100.0,False,1.0,12.0,7.0,39.0,897.0,35000.0,55.8633137,37.5868467
